"siteID","genus","collectDate","abundance"
"CRAM","Glyptotendipes",2015-09-16 16:00:00,111.475409836066
"CRAM","Glyptotendipes",2016-04-29 14:30:00,789.023521026372
"CRAM","Glyptotendipes",2016-07-07 14:30:00,52.4590163934426
"CRAM","Glyptotendipes",2016-09-22 15:41:00,387.883107626515
"CRAM","Glyptotendipes",2017-04-21 13:57:00,9.83606557377049
"CRAM","Glyptotendipes",2017-07-07 15:02:00,81.9672131147541
"CRAM","Glyptotendipes",2017-09-25 14:35:00,62.2950819672131
"CRAM","Glyptotendipes",2018-05-09 19:10:00,121.311475409836
"CRAM","Glyptotendipes",2018-07-09 13:52:00,59.016393442623
"CRAM","Glyptotendipes",2019-05-10 14:38:00,1114.75409836066
"CRAM","Glyptotendipes",2019-07-08 15:35:00,1062.29508196721
"CRAM","Glyptotendipes",2019-09-23 14:56:00,272.131147540984
"CRAM","Guttipelopia",2015-09-16 16:00:00,81.9672131147541
"CRAM","Guttipelopia",2016-04-29 14:30:00,68.8524590163934
"CRAM","Guttipelopia",2019-05-10 14:38:00,16.3934426229508
"CRAM","Guttipelopia",2019-09-23 14:56:00,22.9508196721311
"CRAM","Haliplus",2017-04-21 13:57:00,3.27868852459016
"CRAM","Helobdella",2015-09-16 16:00:00,53.3143264433357
"CRAM","Helobdella",2018-07-09 13:52:00,43.4782608695652
"CRAM","Helobdella",2018-10-03 15:00:00,13.1147540983607
"CRAM","Hesperocorixa",2016-04-29 14:30:00,3.27868852459016
"CRAM","Heterotanytarsus",2019-05-10 14:38:00,521.739130434783
"CRAM","Heterotanytarsus",2019-07-08 15:35:00,304.347826086957
"CRAM","Heterotrissocladius",2015-07-16 16:00:00,1050.03563791875
"CRAM","Heterotrissocladius",2016-07-07 14:30:00,6.55737704918033
"CRAM","Heterotrissocladius",2017-07-07 15:02:00,156.664290805417
"CRAM","Heterotrissocladius",2018-07-09 13:52:00,43.4782608695652
"CRAM","Hexagenia",2017-07-07 15:02:00,260.869565217391
"CRAM","Hexagenia",2019-07-08 15:35:00,260.869565217391
"CRAM","Hyalella",2017-07-07 15:02:00,130.434782608696
"CRAM","Hydra",2015-07-16 16:00:00,16.3934426229508
"CRAM","Hydra",2015-09-16 16:00:00,147.540983606557
"CRAM","Hydra",2016-07-07 14:30:00,9.83606557377049
"CRAM","Hydra",2017-07-07 15:02:00,3.27868852459016
"CRAM","Hydra",2017-09-25 14:35:00,111.475409836066
"CRAM","Hydra",2018-07-09 13:52:00,393.44262295082
"CRAM","Hydra",2018-10-03 15:00:00,98.3606557377049
"CRAM","Hydra",2019-07-08 15:35:00,209.83606557377
"CRAM","Hydra",2019-09-23 14:56:00,1439.34426229508
"CRAM","Hydrobaenus",2015-07-16 16:00:00,32.7868852459016
"CRAM","Hydrobaenus",2015-09-16 16:00:00,217.391304347826
"CRAM","Ischnura",2017-04-21 13:57:00,3.27868852459016
"CRAM","Ischnura",2019-09-23 14:56:00,13.1147540983607
"CRAM","Koenikea",2015-07-16 16:00:00,16.3934426229508
"CRAM","Labrundinia",2015-09-16 16:00:00,180.327868852459
"CRAM","Labrundinia",2016-04-29 14:30:00,131.147540983607
"CRAM","Labrundinia",2016-07-07 14:30:00,318.888096935139
"CRAM","Labrundinia",2016-09-22 15:41:00,592.872416250891
"CRAM","Labrundinia",2017-04-21 13:57:00,780.042765502495
"CRAM","Labrundinia",2017-07-07 15:02:00,276.407697790449
"CRAM","Labrundinia",2017-09-25 14:35:00,236.920883820385
"CRAM","Labrundinia",2018-05-09 19:10:00,994.012829650748
"CRAM","Labrundinia",2018-07-09 13:52:00,498.360655737705
"CRAM","Labrundinia",2018-10-03 15:00:00,26.2295081967213
"CRAM","Labrundinia",2019-05-10 14:38:00,301.639344262295
"CRAM","Labrundinia",2019-07-08 15:35:00,927.868852459016
"CRAM","Labrundinia",2019-09-23 14:56:00,1471.70349251604
"CRAM","Larsia",2015-07-16 16:00:00,59.0163934426229
"CRAM","Larsia",2015-09-16 16:00:00,282.109764789736
"CRAM","Larsia",2016-04-29 14:30:00,163.934426229508
"CRAM","Larsia",2016-07-07 14:30:00,1497.64789736279
"CRAM","Larsia",2016-09-22 15:41:00,4294.3692088382
"CRAM","Larsia",2017-04-21 13:57:00,8212.40199572345
"CRAM","Larsia",2017-07-07 15:02:00,3355.52387740556
"CRAM","Larsia",2017-09-25 14:35:00,1279.54383464006
"CRAM","Larsia",2018-05-09 19:10:00,2782.60869565217
"CRAM","Larsia",2018-07-09 13:52:00,115.609408410549
"CRAM","Larsia",2018-10-03 15:00:00,1885.81610833927
"CRAM","Larsia",2019-05-10 14:38:00,170.491803278689
"CRAM","Larsia",2019-07-08 15:35:00,1370.49180327869
"CRAM","Larsia",2019-09-23 14:56:00,818.95937277263
"CRAM","Lauterborniella",2015-07-16 16:00:00,1615.25302922309
"CRAM","Lauterborniella",2015-09-16 16:00:00,55.7377049180328
"CRAM","Lauterborniella",2016-04-29 14:30:00,26.2295081967213
"CRAM","Lauterborniella",2016-07-07 14:30:00,1132.85816108339
"CRAM","Lauterborniella",2016-09-22 15:41:00,521.739130434783
"CRAM","Lauterborniella",2017-04-21 13:57:00,3941.69636493229
"CRAM","Lauterborniella",2017-07-07 15:02:00,1589.5937277263
"CRAM","Lauterborniella",2017-09-25 14:35:00,306.628652886671
"CRAM","Lauterborniella",2018-05-09 19:10:00,196.863863150392
"CRAM","Lauterborniella",2018-07-09 13:52:00,124.590163934426
"CRAM","Lauterborniella",2018-10-03 15:00:00,196.863863150392
"CRAM","Lauterborniella",2019-05-10 14:38:00,531.575196008553
"CRAM","Lauterborniella",2019-07-08 15:35:00,1052.0313613685
"CRAM","Lauterborniella",2019-09-23 14:56:00,1310.90520313614
"CRAM","Lestes",2016-09-22 15:41:00,3.27868852459016
"CRAM","Leucorrhinia",2015-09-16 16:00:00,9.83606557377049
"CRAM","Leucorrhinia",2018-10-03 15:00:00,6.55737704918033
"CRAM","Leucorrhinia",2019-05-10 14:38:00,6.55737704918033
"CRAM","Leucorrhinia",2019-07-08 15:35:00,248.467569493942
"CRAM","Limnephilus",2016-04-29 14:30:00,9.83606557377049
"CRAM","Limnephilus",2017-04-21 13:57:00,9.83606557377049
"CRAM","Limnophyes",2018-10-03 15:00:00,26.2295081967213
"CRAM","Microtendipes",2015-07-16 16:00:00,7565.78759800428
"CRAM","Microtendipes",2015-09-16 16:00:00,577.049180327869
"CRAM","Microtendipes",2016-04-29 14:30:00,304.347826086957
"CRAM","Microtendipes",2016-07-07 14:30:00,1414.54027084818
"CRAM","Microtendipes",2016-09-22 15:41:00,1497.93300071276
"CRAM","Microtendipes",2017-04-21 13:57:00,2347.82608695652
"CRAM","Microtendipes",2017-07-07 15:02:00,5125.01781895937
"CRAM","Microtendipes",2017-09-25 14:35:00,241.054882394868
"CRAM","Microtendipes",2018-05-09 19:10:00,347.826086956522
"CRAM","Microtendipes",2018-07-09 13:52:00,85.2459016393443
"CRAM","Microtendipes",2018-10-03 15:00:00,86.9565217391304
"CRAM","Microtendipes",2019-05-10 14:38:00,9.83606557377049
"CRAM","Microtendipes",2019-07-08 15:35:00,1328.72416250891
"CRAM","Microtendipes",2019-09-23 14:56:00,215.68068424804
"CRAM","Microvelia",2017-07-07 15:02:00,6.55737704918033
"CRAM","Musculium",2018-10-03 15:00:00,3.27868852459016
"CRAM","Nais",2015-09-16 16:00:00,9.83606557377049
"CRAM","Nais",2016-04-29 14:30:00,108.196721311475
"CRAM","Nais",2016-07-07 14:30:00,36.0655737704918
"CRAM","Nais",2016-09-22 15:41:00,305.915894511761
"CRAM","Nais",2017-04-21 13:57:00,72.1311475409836
"CRAM","Nais",2017-07-07 15:02:00,59.0163934426229
"CRAM","Nais",2017-09-25 14:35:00,85.2459016393443
"CRAM","Nais",2018-05-09 19:10:00,417.391304347826
"CRAM","Nais",2018-07-09 13:52:00,144.262295081967
"CRAM","Nais",2018-10-03 15:00:00,373.770491803279
"CRAM","Nais",2019-05-10 14:38:00,3718.46044191019
"CRAM","Nais",2019-07-08 15:35:00,1855.73770491803
"CRAM","Nais",2019-09-23 14:56:00,1383.32145402708
"CRAM","Nanocladius",2016-04-29 14:30:00,314.754098360656
"CRAM","Nanocladius",2016-07-07 14:30:00,259.016393442623
"CRAM","Nanocladius",2016-09-22 15:41:00,16.3934426229508
"CRAM","Nanocladius",2017-04-21 13:57:00,45.9016393442623
"CRAM","Nanocladius",2017-07-07 15:02:00,177.049180327869
"CRAM","Nanocladius",2017-09-25 14:35:00,108.196721311475
"CRAM","Nanocladius",2018-05-09 19:10:00,65.5737704918033
"CRAM","Nanocladius",2018-07-09 13:52:00,154.098360655738
"CRAM","Nanocladius",2018-10-03 15:00:00,6.55737704918033
"CRAM","Nanocladius",2019-05-10 14:38:00,65.5737704918033
"CRAM","Nanocladius",2019-07-08 15:35:00,698.360655737705
"CRAM","Nanocladius",2019-09-23 14:56:00,124.590163934426
"CRAM","Natarsia",2018-10-03 15:00:00,19.672131147541
"CRAM","Nemotaulius",2015-09-16 16:00:00,9.83606557377049
"CRAM","Nemotaulius",2018-10-03 15:00:00,3.27868852459016
"CRAM","Neoplasta",2018-07-09 13:52:00,43.4782608695652
"CRAM","Neumania",2019-07-08 15:35:00,22.9508196721311
"CRAM","Nilothauma",2015-07-16 16:00:00,304.347826086957
"CRAM","Nilothauma",2016-07-07 14:30:00,68.8524590163934
"CRAM","Nilothauma",2016-09-22 15:41:00,434.782608695652
"CRAM","Nilothauma",2017-04-21 13:57:00,391.304347826087
"CRAM","Nilothauma",2017-07-07 15:02:00,68.8524590163934
"CRAM","Nilothauma",2017-09-25 14:35:00,103.349964362081
"CRAM","Nilothauma",2018-05-09 19:10:00,43.4782608695652
"CRAM","Nilothauma",2018-07-09 13:52:00,6.55737704918033
"CRAM","Nilothauma",2018-10-03 15:00:00,217.391304347826
"CRAM","Nilothauma",2019-05-10 14:38:00,869.565217391304
"CRAM","Nilothauma",2019-07-08 15:35:00,350.819672131148
"CRAM","Oecetis",2015-09-16 16:00:00,129.579472558803
"CRAM","Oecetis",2016-04-29 14:30:00,213.257305773343
"CRAM","Oecetis",2016-07-07 14:30:00,19.672131147541
"CRAM","Oecetis",2016-09-22 15:41:00,6.55737704918033
"CRAM","Oecetis",2017-04-21 13:57:00,90.2352102637206
"CRAM","Oecetis",2017-09-25 14:35:00,217.391304347826
"CRAM","Oecetis",2018-07-09 13:52:00,55.7377049180328
"CRAM","Oecetis",2018-10-03 15:00:00,240.342124019957
"CRAM","Oecetis",2019-05-10 14:38:00,26.2295081967213
"CRAM","Oecetis",2019-09-23 14:56:00,326.443335709195
"CRAM","Orthocladius",2016-09-22 15:41:00,86.9565217391304
"CRAM","Orthotrichia",2015-09-16 16:00:00,386.885245901639
"CRAM","Orthotrichia",2016-04-29 14:30:00,422.380612972202
"CRAM","Orthotrichia",2016-09-22 15:41:00,183.606557377049
"CRAM","Orthotrichia",2017-04-21 13:57:00,190.16393442623
"CRAM","Orthotrichia",2017-09-25 14:35:00,148.39629365645
"CRAM","Orthotrichia",2018-05-09 19:10:00,16.3934426229508
"CRAM","Orthotrichia",2018-10-03 15:00:00,42.6229508196721
"CRAM","Orthotrichia",2019-05-10 14:38:00,285.245901639344
"CRAM","Orthotrichia",2019-09-23 14:56:00,1321.31147540984
"CRAM","Oxus",2017-09-25 14:35:00,72.9864575908767
"CRAM","Oxyethira",2015-07-16 16:00:00,190.306486101212
"CRAM","Oxyethira",2015-09-16 16:00:00,1135.70919458304
"CRAM","Oxyethira",2016-04-29 14:30:00,91.8032786885246
"CRAM","Oxyethira",2016-07-07 14:30:00,414.825374198147
"CRAM","Oxyethira",2016-09-22 15:41:00,513.186029935852
"CRAM","Oxyethira",2017-04-21 13:57:00,982.751247327156
"CRAM","Oxyethira",2017-07-07 15:02:00,226.229508196721
"CRAM","Oxyethira",2017-09-25 14:35:00,948.823948681397
"CRAM","Oxyethira",2018-05-09 19:10:00,384.604419101924
"CRAM","Oxyethira",2018-07-09 13:52:00,422.950819672131
"CRAM","Oxyethira",2018-10-03 15:00:00,150.819672131148
"CRAM","Oxyethira",2019-05-10 14:38:00,19.672131147541
"CRAM","Oxyethira",2019-07-08 15:35:00,4690.3777619387
"CRAM","Oxyethira",2019-09-23 14:56:00,1434.64005702067
"CRAM","Pagastiella",2015-07-16 16:00:00,32.7868852459016
"CRAM","Pagastiella",2016-07-07 14:30:00,6.55737704918033
"CRAM","Pagastiella",2016-09-22 15:41:00,86.9565217391304
"CRAM","Pagastiella",2017-09-25 14:35:00,695.652173913043
"CRAM","Pagastiella",2018-05-09 19:10:00,43.4782608695652
"CRAM","Pagastiella",2018-10-03 15:00:00,86.9565217391304
"CRAM","Pagastiella",2019-05-10 14:38:00,2695.65217391304
"CRAM","Pagastiella",2019-07-08 15:35:00,476.550249465431
"CRAM","Pagastiella",2019-09-23 14:56:00,2434.78260869565
"CRAM","Parachironomus",2015-07-16 16:00:00,32.7868852459016
"CRAM","Parachironomus",2016-07-07 14:30:00,145.11760513186
"CRAM","Parachironomus",2016-09-22 15:41:00,3.27868852459016
"CRAM","Parachironomus",2017-04-21 13:57:00,391.304347826087
"CRAM","Parachironomus",2017-07-07 15:02:00,39.344262295082
"CRAM","Parachironomus",2017-09-25 14:35:00,160.655737704918
"CRAM","Parachironomus",2018-05-09 19:10:00,255.880256593015
"CRAM","Parachironomus",2018-07-09 13:52:00,142.694226657163
"CRAM","Parachironomus",2018-10-03 15:00:00,66.4290805416964
"CRAM","Parachironomus",2019-05-10 14:38:00,260.869565217391
"CRAM","Parachironomus",2019-07-08 15:35:00,253.314326443336
"CRAM","Parachironomus",2019-09-23 14:56:00,190.306486101212
"CRAM","Parakiefferiella",2015-07-16 16:00:00,72.1311475409836
"CRAM","Parakiefferiella",2015-09-16 16:00:00,173.913043478261
"CRAM","Parakiefferiella",2016-04-29 14:30:00,386.315039201711
"CRAM","Parakiefferiella",2016-07-07 14:30:00,2157.66215253029
"CRAM","Parakiefferiella",2016-09-22 15:41:00,6699.64362081255
"CRAM","Parakiefferiella",2017-04-21 13:57:00,10166.5003563792
"CRAM","Parakiefferiella",2017-07-07 15:02:00,6724.44761225944
"CRAM","Parakiefferiella",2017-09-25 14:35:00,3561.08339272986
"CRAM","Parakiefferiella",2018-05-09 19:10:00,4883.10762651461
"CRAM","Parakiefferiella",2018-07-09 13:52:00,1439.77191732003
"CRAM","Parakiefferiella",2018-10-03 15:00:00,2282.67997148967
"CRAM","Parakiefferiella",2019-05-10 14:38:00,6977.6193870278
"CRAM","Parakiefferiella",2019-07-08 15:35:00,4660.58446186743
"CRAM","Parakiefferiella",2019-09-23 14:56:00,2414.96792587313
"CRAM","Paraleptophlebia",2018-10-03 15:00:00,3.27868852459016
"CRAM","Paratanytarsus",2015-07-16 16:00:00,513.471133285816
"CRAM","Paratanytarsus",2015-09-16 16:00:00,368.210976478974
"CRAM","Paratanytarsus",2016-04-29 14:30:00,4036.20812544547
"CRAM","Paratanytarsus",2016-07-07 14:30:00,932.858161083393
"CRAM","Paratanytarsus",2016-09-22 15:41:00,4020.52744119743
"CRAM","Paratanytarsus",2017-04-21 13:57:00,897.36279401283
"CRAM","Paratanytarsus",2017-07-07 15:02:00,459.158945117605
"CRAM","Paratanytarsus",2017-09-25 14:35:00,692.658588738418
"CRAM","Paratanytarsus",2018-05-09 19:10:00,4544.26229508197
"CRAM","Paratanytarsus",2018-07-09 13:52:00,632.786885245902
"CRAM","Paratanytarsus",2018-10-03 15:00:00,4135.70919458304
"CRAM","Paratanytarsus",2019-05-10 14:38:00,9503.77761938703
"CRAM","Paratanytarsus",2019-07-08 15:35:00,42400
"CRAM","Paratanytarsus",2019-09-23 14:56:00,7804.70420527441
"CRAM","Paratendipes",2018-07-09 13:52:00,43.4782608695652
"CRAM","Paratendipes",2018-10-03 15:00:00,86.9565217391304
"CRAM","Phaenopsectra",2016-07-07 14:30:00,6.55737704918033
"CRAM","Phaenopsectra",2017-04-21 13:57:00,173.913043478261
"CRAM","Phaenopsectra",2017-07-07 15:02:00,6.55737704918033
"CRAM","Phaenopsectra",2017-09-25 14:35:00,9.83606557377049
"CRAM","Phaenopsectra",2018-05-09 19:10:00,3.27868852459016
"CRAM","Phaenopsectra",2018-07-09 13:52:00,3.27868852459016
"CRAM","Phaenopsectra",2019-05-10 14:38:00,39.344262295082
"CRAM","Phylocentropus",2016-07-07 14:30:00,43.4782608695652
"CRAM","Phylocentropus",2019-09-23 14:56:00,43.4782608695652
"CRAM","Physa",2017-07-07 15:02:00,6.55737704918033
"CRAM","Physa",2018-10-03 15:00:00,3.27868852459016
"CRAM","Physa",2019-05-10 14:38:00,3.27868852459016
"CRAM","Pisidium",2015-09-16 16:00:00,59.0163934426229
"CRAM","Pisidium",2016-07-07 14:30:00,273.984319315752
"CRAM","Pisidium",2016-09-22 15:41:00,304.347826086957
"CRAM","Pisidium",2017-04-21 13:57:00,1293.65645046329
"CRAM","Pisidium",2017-07-07 15:02:00,734.141126158232
"CRAM","Pisidium",2018-05-09 19:10:00,173.913043478261
"CRAM","Pisidium",2018-07-09 13:52:00,43.4782608695652
"CRAM","Pisidium",2018-10-03 15:00:00,290.377761938703
"CRAM","Pisidium",2019-05-10 14:38:00,885.103349964362
"CRAM","Pisidium",2019-07-08 15:35:00,574.198146828225
"CRAM","Pisidium",2019-09-23 14:56:00,168.068424803991
"CRAM","Podura",2015-07-16 16:00:00,439.344262295082
"CRAM","Podura",2015-09-16 16:00:00,157.377049180328
"CRAM","Podura",2016-07-07 14:30:00,186.885245901639
"CRAM","Podura",2016-09-22 15:41:00,42.6229508196721
"CRAM","Polycentropus",2016-09-22 15:41:00,104.918032786885
"CRAM","Polycentropus",2017-04-21 13:57:00,9.83606557377049
"CRAM","Polycentropus",2017-09-25 14:35:00,13.1147540983607
"CRAM","Polycentropus",2018-05-09 19:10:00,22.9508196721311
"CRAM","Polycentropus",2019-05-10 14:38:00,65.5737704918033
"CRAM","Polycentropus",2019-09-23 14:56:00,42.6229508196721
"CRAM","Polypedilum",2015-07-16 16:00:00,962.08125445474
"CRAM","Polypedilum",2015-09-16 16:00:00,2679.54383464006
"CRAM","Polypedilum",2016-04-29 14:30:00,1874.4119743407
"CRAM","Polypedilum",2016-07-07 14:30:00,1852.31646471846
"CRAM","Polypedilum",2016-09-22 15:41:00,4970.91945830364
"CRAM","Polypedilum",2017-04-21 13:57:00,5037.6336421953
"CRAM","Polypedilum",2017-07-07 15:02:00,2651.03349964362
"CRAM","Polypedilum",2017-09-25 14:35:00,1096.93513898788
"CRAM","Polypedilum",2018-05-09 19:10:00,2306.91375623664
"CRAM","Polypedilum",2018-07-09 13:52:00,194.297933000713
"CRAM","Polypedilum",2018-10-03 15:00:00,329.579472558803
"CRAM","Polypedilum",2019-05-10 14:38:00,3243.1931575196
"CRAM","Polypedilum",2019-07-08 15:35:00,1656.59301496793
"CRAM","Polypedilum",2019-09-23 14:56:00,928.011404133999
"CRAM","Porolohmannella",2015-07-16 16:00:00,3.27868852459016
"CRAM","Porolohmannella",2015-09-16 16:00:00,43.4782608695652
"CRAM","Pristina",2016-07-07 14:30:00,9.83606557377049
"CRAM","Pristina",2016-09-22 15:41:00,438.061297220242
"CRAM","Pristina",2017-04-21 13:57:00,3.27868852459016
"CRAM","Pristina",2017-07-07 15:02:00,169.779044903778
"CRAM","Pristina",2017-09-25 14:35:00,29.5081967213115
"CRAM","Pristina",2018-05-09 19:10:00,173.913043478261
"CRAM","Pristina",2018-07-09 13:52:00,26.2295081967213
"CRAM","Pristina",2018-10-03 15:00:00,101.639344262295
"CRAM","Pristina",2019-05-10 14:38:00,1558.51746258019
"CRAM","Pristina",2019-09-23 14:56:00,215.68068424804
"CRAM","Procladius",2015-07-16 16:00:00,652.173913043478
"CRAM","Procladius",2015-09-16 16:00:00,548.538845331433
"CRAM","Procladius",2016-04-29 14:30:00,1441.05488239487
"CRAM","Procladius",2016-07-07 14:30:00,848.182466143977
"CRAM","Procladius",2016-09-22 15:41:00,1928.58161083393
"CRAM","Procladius",2017-04-21 13:57:00,765.35994297933
"CRAM","Procladius",2017-07-07 15:02:00,2284.53314326443
"CRAM","Procladius",2017-09-25 14:35:00,216.535994297933
"CRAM","Procladius",2018-05-09 19:10:00,1096.7925873129
"CRAM","Procladius",2018-07-09 13:52:00,68.8524590163934
"CRAM","Procladius",2018-10-03 15:00:00,1139.41553813257
"CRAM","Procladius",2019-05-10 14:38:00,2815.39558089808
"CRAM","Procladius",2019-07-08 15:35:00,1830.50605844619
"CRAM","Procladius",2019-09-23 14:56:00,1305.06058446187
"CRAM","Prostoma",2017-04-21 13:57:00,49.1803278688525
"CRAM","Prostoma",2017-07-07 15:02:00,3.27868852459016
"CRAM","Prostoma",2018-10-03 15:00:00,26.2295081967213
"CRAM","Prostoma",2019-05-10 14:38:00,13.1147540983607
"CRAM","Psectrocladius",2015-07-16 16:00:00,537.704918032787
"CRAM","Psectrocladius",2015-09-16 16:00:00,519.030648610121
"CRAM","Psectrocladius",2016-04-29 14:30:00,1637.06343549537
"CRAM","Psectrocladius",2016-07-07 14:30:00,1483.67783321454
"CRAM","Psectrocladius",2016-09-22 15:41:00,4676.26514611547
"CRAM","Psectrocladius",2017-04-21 13:57:00,1705.34568781183
"CRAM","Psectrocladius",2017-07-07 15:02:00,1904.63292943692
"CRAM","Psectrocladius",2017-09-25 14:35:00,147.540983606557
"CRAM","Psectrocladius",2018-05-09 19:10:00,4133.85602280827
"CRAM","Psectrocladius",2018-07-09 13:52:00,727.868852459016
"CRAM","Psectrocladius",2018-10-03 15:00:00,696.364932287954
"CRAM","Psectrocladius",2019-05-10 14:38:00,2207.41268709907
"CRAM","Psectrocladius",2019-07-08 15:35:00,5431.36136849608
"CRAM","Psectrocladius",2019-09-23 14:56:00,3814.11261582324
"CRAM","Pseudochironomus",2015-07-16 16:00:00,433.071988595866
"CRAM","Pseudochironomus",2015-09-16 16:00:00,437.063435495367
"CRAM","Pseudochironomus",2016-04-29 14:30:00,826.086956521739
"CRAM","Pseudochironomus",2016-07-07 14:30:00,230.363506771205
"CRAM","Pseudochironomus",2016-09-22 15:41:00,4304.34782608696
"CRAM","Pseudochironomus",2017-04-21 13:57:00,5053.31432644334
"CRAM","Pseudochironomus",2017-07-07 15:02:00,1410.97647897363
"CRAM","Pseudochironomus",2017-09-25 14:35:00,78.6885245901639
"CRAM","Pseudochironomus",2018-05-09 19:10:00,347.826086956522
"CRAM","Pseudochironomus",2018-07-09 13:52:00,689.379900213828
"CRAM","Pseudochironomus",2018-10-03 15:00:00,1017.96151104775
"CRAM","Pseudochironomus",2019-05-10 14:38:00,738.275124732716
"CRAM","Pseudochironomus",2019-07-08 15:35:00,367.213114754098
"CRAM","Pseudochironomus",2019-09-23 14:56:00,591.874554526016
"CRAM","Sialis",2019-09-23 14:56:00,130.434782608696
"CRAM","Slavina",2017-04-21 13:57:00,32.7868852459016
"CRAM","Slavina",2018-05-09 19:10:00,3.27868852459016
"CRAM","Slavina",2019-05-10 14:38:00,85.2459016393443
"CRAM","Slavina",2019-07-08 15:35:00,118.032786885246
"CRAM","Slavina",2019-09-23 14:56:00,468.139700641483
"CRAM","Sminthurus",2015-07-16 16:00:00,26.2295081967213
"CRAM","Somatochlora",2019-05-10 14:38:00,3.27868852459016
"CRAM","Stempellina",2017-04-21 13:57:00,1347.82608695652
"CRAM","Stempellina",2017-07-07 15:02:00,156.664290805417
"CRAM","Stempellina",2017-09-25 14:35:00,45.9016393442623
"CRAM","Stempellina",2018-05-09 19:10:00,56.5930149679259
"CRAM","Stempellina",2018-07-09 13:52:00,19.672131147541
"CRAM","Stempellina",2018-10-03 15:00:00,547.968638631504
"CRAM","Stempellina",2019-05-10 14:38:00,2217.39130434783
"CRAM","Stempellina",2019-07-08 15:35:00,260.869565217391
"CRAM","Stempellina",2019-09-23 14:56:00,283.820384889522
"CRAM","Stempellinella",2016-07-07 14:30:00,1076.26514611547
"CRAM","Stempellinella",2016-09-22 15:41:00,441.339985744833
"CRAM","Stempellinella",2017-04-21 13:57:00,22.9508196721311
"CRAM","Stempellinella",2017-07-07 15:02:00,1155.52387740556
"CRAM","Stempellinella",2018-05-09 19:10:00,307.626514611547
"CRAM","Stempellinella",2018-07-09 13:52:00,29.5081967213115
"CRAM","Stempellinella",2018-10-03 15:00:00,69.7077690662865
"CRAM","Stempellinella",2019-05-10 14:38:00,1043.47826086957
"CRAM","Stempellinella",2019-07-08 15:35:00,444.47612259444
"CRAM","Stempellinella",2019-09-23 14:56:00,42.6229508196721
"CRAM","Stenochironomus",2017-04-21 13:57:00,6.55737704918033
"CRAM","Stenochironomus",2017-09-25 14:35:00,32.7868852459016
"CRAM","Stenochironomus",2018-07-09 13:52:00,26.2295081967213
"CRAM","Stenonema",2017-04-21 13:57:00,6.55737704918033
"CRAM","Stenonema",2018-07-09 13:52:00,42.6229508196721
"CRAM","Stenonema",2018-10-03 15:00:00,3.27868852459016
"CRAM","Stylaria",2015-07-16 16:00:00,52.4590163934426
"CRAM","Stylaria",2015-09-16 16:00:00,29.5081967213115
"CRAM","Stylaria",2016-07-07 14:30:00,13.1147540983607
"CRAM","Stylaria",2016-09-22 15:41:00,319.030648610121
"CRAM","Stylaria",2017-07-07 15:02:00,29.5081967213115
"CRAM","Stylaria",2017-09-25 14:35:00,114.754098360656
"CRAM","Stylaria",2018-07-09 13:52:00,42.6229508196721
"CRAM","Stylaria",2018-10-03 15:00:00,72.1311475409836
"CRAM","Stylaria",2019-05-10 14:38:00,22.9508196721311
"CRAM","Stylaria",2019-07-08 15:35:00,104.918032786885
"CRAM","Stylaria",2019-09-23 14:56:00,209.83606557377
"CRAM","Sweltsa",2018-10-03 15:00:00,3.27868852459016
"CRAM","Sympetrum",2017-07-07 15:02:00,6.55737704918033
"CRAM","Sympetrum",2018-10-03 15:00:00,3.27868852459016
"CRAM","Tanypus",2015-07-16 16:00:00,521.739130434783
"CRAM","Tanypus",2015-09-16 16:00:00,42.6229508196721
"CRAM","Tanypus",2016-07-07 14:30:00,217.391304347826
"CRAM","Tanypus",2019-07-08 15:35:00,59.0163934426229
"CRAM","Tanytarsus",2015-07-16 16:00:00,65.5737704918033
"CRAM","Tanytarsus",2015-09-16 16:00:00,314.896650035638
"CRAM","Tanytarsus",2016-04-29 14:30:00,995.43834640057
"CRAM","Tanytarsus",2016-07-07 14:30:00,4392.87241625089
"CRAM","Tanytarsus",2016-09-22 15:41:00,6382.60869565217
"CRAM","Tanytarsus",2017-04-21 13:57:00,4965.21739130435
"CRAM","Tanytarsus",2017-07-07 15:02:00,6398.14682822523
"CRAM","Tanytarsus",2017-09-25 14:35:00,1892.94369208838
"CRAM","Tanytarsus",2018-05-09 19:10:00,6903.2074126871
"CRAM","Tanytarsus",2018-07-09 13:52:00,1226.22950819672
"CRAM","Tanytarsus",2018-10-03 15:00:00,2348.96650035638
"CRAM","Tanytarsus",2019-05-10 14:38:00,10561.0833927299
"CRAM","Tanytarsus",2019-07-08 15:35:00,22528.011404134
"CRAM","Tanytarsus",2019-09-23 14:56:00,4148.39629365645
"CRAM","Thienemanniella",2016-07-07 14:30:00,3.27868852459016
"CRAM","Thienemanniella",2017-04-21 13:57:00,9.83606557377049
"CRAM","Thienemanniella",2018-05-09 19:10:00,22.9508196721311
"CRAM","Thienemanniella",2018-07-09 13:52:00,3.27868852459016
"CRAM","Thienemanniella",2018-10-03 15:00:00,29.5081967213115
"CRAM","Thienemanniella",2019-07-08 15:35:00,104.918032786885
"CRAM","Thienemannimyia",2016-07-07 14:30:00,252.459016393443
"CRAM","Thienemannimyia",2016-09-22 15:41:00,167.213114754098
"CRAM","Thienemannimyia",2017-04-21 13:57:00,55.7377049180328
