"siteID","genus","collectDate","year","month","abundance"
"CUPE","Cloeodes",2016-06-22 11:50:00,2016,6,10.752688172043
"CUPE","Cloeodes",2017-06-28 11:34:00,2017,6,21.505376344086
"CUPE","Cloeodes",2018-11-07 11:26:00,2018,11,107.52688172043
"CUPE","Cloeodes",2019-01-22 11:31:00,2019,1,333.333333333333
"CUPE","Cloeodes",2019-06-18 11:23:00,2019,6,602.150537634409
"CUPE","Cloeodes",2020-02-13 11:47:00,2020,2,64.5161290322581
"CUPE","Coelotanypus",2017-11-14 11:40:00,2017,11,10.752688172043
"CUPE","Constempellina",2015-05-08 12:30:00,2015,5,172.043010752688
"CUPE","Corethrella",2015-05-08 16:00:00,2015,5,32.258064516129
"CUPE","Corethrella",2015-11-18 11:30:00,2015,11,10.752688172043
"CUPE","Corethrella",2019-01-22 11:31:00,2019,1,21.505376344086
"CUPE","Corethrella",2019-06-18 11:23:00,2019,6,139.784946236559
"CUPE","Corethrella",2019-11-25 11:42:00,2019,11,21.505376344086
"CUPE","Corethrella",2020-02-13 11:47:00,2020,2,21.505376344086
"CUPE","Corynoneura",2015-05-08 12:30:00,2015,5,537.634408602151
"CUPE","Corynoneura",2015-05-08 16:00:00,2015,5,21.505376344086
"CUPE","Corynoneura",2015-06-24 16:30:00,2015,6,53.763440860215
"CUPE","Corynoneura",2015-11-18 11:30:00,2015,11,32.258064516129
"CUPE","Corynoneura",2016-01-29 11:20:00,2016,1,53.7634408602151
"CUPE","Corynoneura",2016-06-22 11:50:00,2016,6,408.602150537634
"CUPE","Corynoneura",2017-01-25 11:42:00,2017,1,96.7741935483871
"CUPE","Corynoneura",2017-06-28 11:34:00,2017,6,709.677419354839
"CUPE","Corynoneura",2017-11-14 11:40:00,2017,11,161.290322580645
"CUPE","Corynoneura",2018-01-23 11:21:00,2018,1,10.752688172043
"CUPE","Corynoneura",2018-06-19 11:32:00,2018,6,419.354838709677
"CUPE","Corynoneura",2019-01-22 11:31:00,2019,1,473.118279569892
"CUPE","Corynoneura",2019-06-18 11:23:00,2019,6,752.688172043011
"CUPE","Corynoneura",2019-11-25 11:42:00,2019,11,236.559139784946
"CUPE","Corynoneura",2020-02-13 11:47:00,2020,2,451.612903225806
"CUPE","Cricotopus",2015-06-24 16:30:00,2015,6,1182.79569892473
"CUPE","Cricotopus",2015-11-18 11:30:00,2015,11,10.752688172043
"CUPE","Cricotopus",2016-01-29 11:20:00,2016,1,817.204301075269
"CUPE","Cricotopus",2016-06-22 11:50:00,2016,6,311.827956989247
"CUPE","Cricotopus",2017-01-25 11:42:00,2017,1,344.086021505376
"CUPE","Cricotopus",2017-06-28 11:34:00,2017,6,64.5161290322581
"CUPE","Cricotopus",2017-11-14 11:40:00,2017,11,139.784946236559
"CUPE","Cricotopus",2018-01-23 11:21:00,2018,1,612.903225806452
"CUPE","Cricotopus",2018-06-19 11:32:00,2018,6,2032.25806451613
"CUPE","Cricotopus",2018-11-07 11:26:00,2018,11,53.763440860215
"CUPE","Cricotopus",2019-01-22 11:31:00,2019,1,1494.62365591398
"CUPE","Cricotopus",2019-06-18 11:23:00,2019,6,4032.25806451613
"CUPE","Cricotopus",2019-11-25 11:42:00,2019,11,1311.82795698925
"CUPE","Cricotopus",2020-02-13 11:47:00,2020,2,3462.36559139785
"CUPE","Cricotopus/Orthocladius",2017-06-28 11:34:00,2017,6,279.569892473118
"CUPE","Cricotopus/Orthocladius",2017-11-14 11:40:00,2017,11,1118.27956989247
"CUPE","Cricotopus/Orthocladius",2018-01-23 11:21:00,2018,1,193.548387096774
"CUPE","Cricotopus/Orthocladius",2018-06-19 11:32:00,2018,6,505.376344086022
"CUPE","Cricotopus/Orthocladius",2018-11-07 11:26:00,2018,11,75.2688172043011
"CUPE","Cricotopus/Orthocladius",2019-01-22 11:31:00,2019,1,1741.93548387097
"CUPE","Cricotopus/Orthocladius",2019-06-18 11:23:00,2019,6,1118.27956989247
"CUPE","Cricotopus/Orthocladius",2019-11-25 11:42:00,2019,11,1075.2688172043
"CUPE","Cricotopus/Orthocladius",2020-02-13 11:47:00,2020,2,924.731182795699
"CUPE","Cryptolabis",2017-06-28 11:34:00,2017,6,10.752688172043
"CUPE","Cryptolabis",2018-01-23 11:21:00,2018,1,10.752688172043
"CUPE","Cryptolabis",2018-06-19 11:32:00,2018,6,118.279569892473
"CUPE","Cryptolabis",2019-01-22 11:31:00,2019,1,64.5161290322581
"CUPE","Cryptolabis",2019-06-18 11:23:00,2019,6,10.752688172043
"CUPE","Cryptolabis",2019-11-25 11:42:00,2019,11,43.010752688172
"CUPE","Cryptolabis",2020-02-13 11:47:00,2020,2,107.52688172043
"CUPE","Dicrotendipes",2017-01-25 11:42:00,2017,1,32.258064516129
"CUPE","Dixella",2018-01-23 11:21:00,2018,1,10.752688172043
"CUPE","Dixella",2019-01-22 11:31:00,2019,1,43.010752688172
"CUPE","Dixella",2019-06-18 11:23:00,2019,6,10.752688172043
"CUPE","Djalmabatista",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Dubiraphia",2017-01-25 11:42:00,2017,1,21.505376344086
"CUPE","Epilobocera",2015-05-08 16:00:00,2015,5,172.043010752688
"CUPE","Epilobocera",2015-06-24 16:30:00,2015,6,43.010752688172
"CUPE","Epilobocera",2016-01-29 11:20:00,2016,1,10.752688172043
"CUPE","Epilobocera",2016-06-22 11:50:00,2016,6,75.2688172043011
"CUPE","Epilobocera",2017-01-25 11:42:00,2017,1,43.010752688172
"CUPE","Epilobocera",2017-06-28 11:34:00,2017,6,21.505376344086
"CUPE","Epilobocera",2017-11-14 11:40:00,2017,11,21.505376344086
"CUPE","Epilobocera",2018-01-23 11:21:00,2018,1,21.505376344086
"CUPE","Epilobocera",2019-01-22 11:31:00,2019,1,32.258064516129
"CUPE","Epilobocera",2019-06-18 11:23:00,2019,6,118.279569892473
"CUPE","Epilobocera",2020-02-13 11:47:00,2020,2,86.0215053763441
"CUPE","Fallceon",2017-06-28 11:34:00,2017,6,118.279569892473
"CUPE","Fallceon",2018-01-23 11:21:00,2018,1,516.129032258065
"CUPE","Fallceon",2018-06-19 11:32:00,2018,6,548.387096774194
"CUPE","Fallceon",2019-01-22 11:31:00,2019,1,118.279569892473
"CUPE","Fallceon",2019-06-18 11:23:00,2019,6,75.2688172043011
"CUPE","Fallceon",2020-02-13 11:47:00,2020,2,279.569892473118
"CUPE","Farrodes",2015-05-08 16:00:00,2015,5,32.258064516129
"CUPE","Farrodes",2015-06-24 16:30:00,2015,6,21.505376344086
"CUPE","Farrodes",2016-01-29 11:20:00,2016,1,10.752688172043
"CUPE","Farrodes",2016-06-22 11:50:00,2016,6,602.150537634409
"CUPE","Farrodes",2017-11-14 11:40:00,2017,11,32.258064516129
"CUPE","Farrodes",2018-01-23 11:21:00,2018,1,139.784946236559
"CUPE","Farrodes",2018-06-19 11:32:00,2018,6,419.354838709677
"CUPE","Farrodes",2018-11-07 11:26:00,2018,11,172.043010752688
"CUPE","Farrodes",2019-01-22 11:31:00,2019,1,1075.2688172043
"CUPE","Farrodes",2019-06-18 11:23:00,2019,6,2322.58064516129
"CUPE","Farrodes",2019-11-25 11:42:00,2019,11,666.666666666667
"CUPE","Farrodes",2020-02-13 11:47:00,2020,2,430.10752688172
"CUPE","Gonomyia",2019-01-22 11:31:00,2019,1,10.752688172043
"CUPE","Hagenulopsis",2017-06-28 11:34:00,2017,6,43.010752688172
"CUPE","Hagenulopsis",2017-11-14 11:40:00,2017,11,10.752688172043
"CUPE","Hagenulopsis",2018-06-19 11:32:00,2018,6,32.258064516129
"CUPE","Hagenulopsis",2019-01-22 11:31:00,2019,1,43.010752688172
"CUPE","Hagenulopsis",2019-06-18 11:23:00,2019,6,150.537634408602
"CUPE","Hagenulopsis",2019-11-25 11:42:00,2019,11,86.0215053763441
"CUPE","Hagenulopsis",2020-02-13 11:47:00,2020,2,86.0215053763441
"CUPE","Helicopsyche",2015-05-08 12:30:00,2015,5,2666.66666666667
"CUPE","Helicopsyche",2015-05-08 16:00:00,2015,5,1516.12903225806
"CUPE","Helicopsyche",2015-06-24 16:30:00,2015,6,333.333333333333
"CUPE","Helicopsyche",2015-11-18 11:30:00,2015,11,32.258064516129
"CUPE","Helicopsyche",2016-01-29 11:20:00,2016,1,236.559139784946
"CUPE","Helicopsyche",2016-06-22 11:50:00,2016,6,591.397849462366
"CUPE","Helicopsyche",2017-01-25 11:42:00,2017,1,139.784946236559
"CUPE","Helicopsyche",2017-06-28 11:34:00,2017,6,32.258064516129
"CUPE","Helicopsyche",2018-06-19 11:32:00,2018,6,10.752688172043
"CUPE","Helicopsyche",2018-11-07 11:26:00,2018,11,10.752688172043
"CUPE","Helicopsyche",2019-01-22 11:31:00,2019,1,43.010752688172
"CUPE","Helicopsyche",2019-06-18 11:23:00,2019,6,892.47311827957
"CUPE","Helicopsyche",2019-11-25 11:42:00,2019,11,21.505376344086
"CUPE","Helicopsyche",2020-02-13 11:47:00,2020,2,107.52688172043
"CUPE","Hemerodromia",2015-05-08 12:30:00,2015,5,1064.51612903226
"CUPE","Hemerodromia",2015-05-08 16:00:00,2015,5,215.05376344086
"CUPE","Hemerodromia",2015-06-24 16:30:00,2015,6,548.387096774194
"CUPE","Hemerodromia",2015-11-18 11:30:00,2015,11,10.752688172043
"CUPE","Hemerodromia",2016-01-29 11:20:00,2016,1,139.784946236559
"CUPE","Hemerodromia",2016-06-22 11:50:00,2016,6,53.763440860215
"CUPE","Hemerodromia",2017-01-25 11:42:00,2017,1,107.52688172043
"CUPE","Hexacylloepus",2015-05-08 12:30:00,2015,5,731.182795698925
"CUPE","Hexacylloepus",2015-05-08 16:00:00,2015,5,2494.62365591398
"CUPE","Hexacylloepus",2015-06-24 16:30:00,2015,6,333.333333333333
"CUPE","Hexacylloepus",2015-11-18 11:30:00,2015,11,10.752688172043
"CUPE","Hexacylloepus",2016-01-29 11:20:00,2016,1,53.763440860215
"CUPE","Hexacylloepus",2016-06-22 11:50:00,2016,6,64.5161290322581
"CUPE","Hexacylloepus",2017-01-25 11:42:00,2017,1,129.032258064516
"CUPE","Hexacylloepus",2017-06-28 11:34:00,2017,6,1236.55913978495
"CUPE","Hexacylloepus",2017-11-14 11:40:00,2017,11,451.612903225806
"CUPE","Hexacylloepus",2018-01-23 11:21:00,2018,1,2032.25806451613
"CUPE","Hexacylloepus",2018-06-19 11:32:00,2018,6,1430.10752688172
"CUPE","Hexacylloepus",2018-11-07 11:26:00,2018,11,215.05376344086
"CUPE","Hexacylloepus",2019-01-22 11:31:00,2019,1,1526.88172043011
"CUPE","Hexacylloepus",2019-06-18 11:23:00,2019,6,2064.51612903226
"CUPE","Hexacylloepus",2019-11-25 11:42:00,2019,11,1268.81720430108
"CUPE","Hexacylloepus",2020-02-13 11:47:00,2020,2,2645.16129032258
"CUPE","Hexatoma",2018-01-23 11:21:00,2018,1,10.752688172043
"CUPE","Hexatoma",2019-01-22 11:31:00,2019,1,21.505376344086
"CUPE","Hyalella",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Hyalella",2017-11-14 11:40:00,2017,11,10.752688172043
"CUPE","Hygrobates",2019-11-25 11:42:00,2019,11,21.505376344086
"CUPE","Labiobaetis",2016-01-29 11:20:00,2016,1,75.2688172043011
"CUPE","Labiobaetis",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Labrundinia",2015-05-08 16:00:00,2015,5,193.548387096774
"CUPE","Labrundinia",2019-06-18 11:23:00,2019,6,10.752688172043
"CUPE","Larsia",2015-05-08 12:30:00,2015,5,612.903225806452
"CUPE","Larsia",2015-05-08 16:00:00,2015,5,537.634408602151
"CUPE","Larsia",2015-11-18 11:30:00,2015,11,10.752688172043
"CUPE","Larsia",2016-06-22 11:50:00,2016,6,21.505376344086
"CUPE","Larsia",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Larsia",2017-06-28 11:34:00,2017,6,10.752688172043
"CUPE","Larsia",2017-11-14 11:40:00,2017,11,10.752688172043
"CUPE","Larsia",2018-01-23 11:21:00,2018,1,21.505376344086
"CUPE","Larsia",2018-06-19 11:32:00,2018,6,10.752688172043
"CUPE","Larsia",2019-06-18 11:23:00,2019,6,311.827956989247
"CUPE","Larsia",2020-02-13 11:47:00,2020,2,21.505376344086
"CUPE","Leucotrichia",2015-05-08 12:30:00,2015,5,333.333333333333
"CUPE","Leucotrichia",2015-05-08 16:00:00,2015,5,1107.52688172043
"CUPE","Leucotrichia",2015-06-24 16:30:00,2015,6,258.064516129032
"CUPE","Leucotrichia",2015-11-18 11:30:00,2015,11,10.752688172043
"CUPE","Leucotrichia",2016-01-29 11:20:00,2016,1,139.784946236559
"CUPE","Leucotrichia",2016-06-22 11:50:00,2016,6,53.763440860215
"CUPE","Leucotrichia",2017-01-25 11:42:00,2017,1,591.397849462366
"CUPE","Limnichoderus",2015-05-08 16:00:00,2015,5,86.0215053763441
"CUPE","Limnophyes",2019-01-22 11:31:00,2019,1,21.505376344086
"CUPE","Limnophyes",2019-06-18 11:23:00,2019,6,32.258064516129
"CUPE","Limnophyes",2020-02-13 11:47:00,2020,2,43.010752688172
"CUPE","Macrobrachium",2018-01-23 11:21:00,2018,1,21.505376344086
"CUPE","Macrothemis",2015-06-24 16:30:00,2015,6,10.752688172043
"CUPE","Macrothemis",2019-01-22 11:31:00,2019,1,21.505376344086
"CUPE","Maruina",2015-05-08 12:30:00,2015,5,107.52688172043
"CUPE","Maruina",2015-06-24 16:30:00,2015,6,21.505376344086
"CUPE","Maruina",2015-11-18 11:30:00,2015,11,10.752688172043
"CUPE","Maruina",2016-01-29 11:20:00,2016,1,53.763440860215
"CUPE","Maruina",2016-06-22 11:50:00,2016,6,10.752688172043
"CUPE","Maruina",2017-06-28 11:34:00,2017,6,10.752688172043
"CUPE","Maruina",2018-01-23 11:21:00,2018,1,10.752688172043
"CUPE","Maruina",2018-06-19 11:32:00,2018,6,10.752688172043
"CUPE","Maruina",2018-11-07 11:26:00,2018,11,53.763440860215
"CUPE","Maruina",2019-01-22 11:31:00,2019,1,21.505376344086
"CUPE","Maruina",2019-11-25 11:42:00,2019,11,43.010752688172
"CUPE","Maruina",2020-02-13 11:47:00,2020,2,107.52688172043
"CUPE","Metrichia",2015-06-24 16:30:00,2015,6,10.752688172043
"CUPE","Metrichia",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Metrichia",2019-01-22 11:31:00,2019,1,10.752688172043
"CUPE","Micropsectra",2019-11-25 11:42:00,2019,11,365.591397849462
"CUPE","Micropsectra",2020-02-13 11:47:00,2020,2,2387.09677419355
"CUPE","Neoelmis",2015-05-08 12:30:00,2015,5,2720.43010752688
"CUPE","Neoelmis",2015-05-08 16:00:00,2015,5,8258.06451612903
"CUPE","Neoelmis",2015-06-24 16:30:00,2015,6,1784.94623655914
"CUPE","Neoelmis",2015-11-18 11:30:00,2015,11,225.806451612903
"CUPE","Neoelmis",2016-01-29 11:20:00,2016,1,2161.29032258064
"CUPE","Neoelmis",2016-06-22 11:50:00,2016,6,634.408602150538
"CUPE","Neoelmis",2017-01-25 11:42:00,2017,1,1956.98924731183
"CUPE","Neoelmis",2017-06-28 11:34:00,2017,6,1440.86021505376
"CUPE","Neoelmis",2017-11-14 11:40:00,2017,11,322.58064516129
"CUPE","Neoelmis",2018-01-23 11:21:00,2018,1,1290.32258064516
"CUPE","Neoelmis",2018-06-19 11:32:00,2018,6,1258.06451612903
"CUPE","Neoelmis",2018-11-07 11:26:00,2018,11,182.795698924731
"CUPE","Neoelmis",2019-01-22 11:31:00,2019,1,1978.49462365591
"CUPE","Neoelmis",2019-06-18 11:23:00,2019,6,1602.15053763441
"CUPE","Neoelmis",2019-11-25 11:42:00,2019,11,946.236559139785
"CUPE","Neoelmis",2020-02-13 11:47:00,2020,2,2494.62365591398
"CUPE","Neomamersa",2017-01-25 11:42:00,2017,1,21.505376344086
"CUPE","Neotrichia",2018-01-23 11:21:00,2018,1,21.505376344086
"CUPE","Neotrichia",2018-06-19 11:32:00,2018,6,53.763440860215
"CUPE","Neotrichia",2019-01-22 11:31:00,2019,1,21.505376344086
"CUPE","Neotrichia",2019-06-18 11:23:00,2019,6,10.752688172043
"CUPE","Onconeura",2017-06-28 11:34:00,2017,6,301.075268817204
"CUPE","Onconeura",2017-11-14 11:40:00,2017,11,247.311827956989
"CUPE","Onconeura",2019-01-22 11:31:00,2019,1,32.258064516129
"CUPE","Orthocladius",2018-06-19 11:32:00,2018,6,10.752688172043
"CUPE","Oxus",2019-11-25 11:42:00,2019,11,21.505376344086
"CUPE","Paltostoma",2017-06-28 11:34:00,2017,6,354.838709677419
"CUPE","Paltostoma",2017-11-14 11:40:00,2017,11,64.5161290322581
"CUPE","Paltostoma",2018-06-19 11:32:00,2018,6,10.752688172043
"CUPE","Paltostoma",2018-11-07 11:26:00,2018,11,32.258064516129
"CUPE","Paltostoma",2019-01-22 11:31:00,2019,1,21.505376344086
"CUPE","Paltostoma",2019-11-25 11:42:00,2019,11,150.537634408602
"CUPE","Paracloeodes",2016-06-22 11:50:00,2016,6,118.279569892473
"CUPE","Paracloeodes",2017-06-28 11:34:00,2017,6,1215.05376344086
"CUPE","Paracloeodes",2017-11-14 11:40:00,2017,11,784.94623655914
"CUPE","Paracloeodes",2018-01-23 11:21:00,2018,1,989.247311827957
"CUPE","Paracloeodes",2018-06-19 11:32:00,2018,6,2989.24731182796
"CUPE","Paracloeodes",2018-11-07 11:26:00,2018,11,193.548387096774
"CUPE","Paracloeodes",2019-01-22 11:31:00,2019,1,2322.58064516129
"CUPE","Paracloeodes",2019-06-18 11:23:00,2019,6,279.569892473118
"CUPE","Paracloeodes",2019-11-25 11:42:00,2019,11,193.548387096774
"CUPE","Paracloeodes",2020-02-13 11:47:00,2020,2,2172.04301075269
"CUPE","Parametriocnemus",2015-05-08 12:30:00,2015,5,21.505376344086
"CUPE","Parametriocnemus",2015-05-08 16:00:00,2015,5,268.817204301075
"CUPE","Parametriocnemus",2015-06-24 16:30:00,2015,6,43.010752688172
"CUPE","Parametriocnemus",2016-01-29 11:20:00,2016,1,10.752688172043
"CUPE","Parametriocnemus",2017-01-25 11:42:00,2017,1,43.010752688172
"CUPE","Parametriocnemus",2017-06-28 11:34:00,2017,6,129.032258064516
"CUPE","Parametriocnemus",2017-11-14 11:40:00,2017,11,21.505376344086
"CUPE","Parametriocnemus",2018-01-23 11:21:00,2018,1,236.559139784946
"CUPE","Parametriocnemus",2018-06-19 11:32:00,2018,6,53.763440860215
"CUPE","Parametriocnemus",2018-11-07 11:26:00,2018,11,21.505376344086
"CUPE","Parametriocnemus",2019-01-22 11:31:00,2019,1,32.258064516129
"CUPE","Parametriocnemus",2019-06-18 11:23:00,2019,6,75.2688172043011
"CUPE","Parametriocnemus",2019-11-25 11:42:00,2019,11,43.010752688172
"CUPE","Parametriocnemus",2020-02-13 11:47:00,2020,2,86.0215053763441
"CUPE","Paratanytarsus",2016-06-22 11:50:00,2016,6,10.752688172043
"CUPE","Paratendipes",2018-01-23 11:21:00,2018,1,10.752688172043
"CUPE","Pentaneura",2015-05-08 16:00:00,2015,5,225.806451612903
"CUPE","Pentaneura",2016-01-29 11:20:00,2016,1,53.763440860215
"CUPE","Pentaneura",2016-06-22 11:50:00,2016,6,43.010752688172
"CUPE","Pentaneura",2017-01-25 11:42:00,2017,1,32.258064516129
"CUPE","Pentaneura",2017-11-14 11:40:00,2017,11,182.795698924731
"CUPE","Pentaneura",2018-01-23 11:21:00,2018,1,376.344086021505
"CUPE","Pentaneura",2018-06-19 11:32:00,2018,6,53.7634408602151
"CUPE","Pentaneura",2018-11-07 11:26:00,2018,11,53.7634408602151
"CUPE","Pentaneura",2019-01-22 11:31:00,2019,1,193.548387096774
"CUPE","Pentaneura",2019-06-18 11:23:00,2019,6,440.860215053763
"CUPE","Pentaneura",2019-11-25 11:42:00,2019,11,279.569892473118
"CUPE","Pentaneura",2020-02-13 11:47:00,2020,2,279.569892473118
"CUPE","Pericoma/Telmatoscopus",2016-06-22 11:50:00,2016,6,10.752688172043
"CUPE","Petrophila",2015-05-08 12:30:00,2015,5,1236.55913978495
"CUPE","Petrophila",2015-05-08 16:00:00,2015,5,5301.0752688172
"CUPE","Petrophila",2015-06-24 16:30:00,2015,6,1795.69892473118
"CUPE","Petrophila",2016-01-29 11:20:00,2016,1,204.301075268817
"CUPE","Petrophila",2016-06-22 11:50:00,2016,6,75.2688172043011
"CUPE","Petrophila",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Petrophila",2018-01-23 11:21:00,2018,1,32.258064516129
"CUPE","Petrophila",2018-06-19 11:32:00,2018,6,1139.78494623656
"CUPE","Petrophila",2018-11-07 11:26:00,2018,11,301.075268817204
"CUPE","Petrophila",2019-01-22 11:31:00,2019,1,4688.17204301075
"CUPE","Petrophila",2019-06-18 11:23:00,2019,6,4279.56989247312
"CUPE","Petrophila",2019-11-25 11:42:00,2019,11,129.032258064516
"CUPE","Petrophila",2020-02-13 11:47:00,2020,2,1720.43010752688
"CUPE","Phanocerus",2015-05-08 12:30:00,2015,5,2075.2688172043
"CUPE","Phanocerus",2015-05-08 16:00:00,2015,5,1344.08602150538
"CUPE","Phanocerus",2015-06-24 16:30:00,2015,6,462.365591397849
"CUPE","Phanocerus",2015-11-18 11:30:00,2015,11,43.010752688172
"CUPE","Phanocerus",2016-01-29 11:20:00,2016,1,172.043010752688
"CUPE","Phanocerus",2016-06-22 11:50:00,2016,6,258.064516129032
"CUPE","Phanocerus",2017-01-25 11:42:00,2017,1,150.537634408602
"CUPE","Phanocerus",2017-06-28 11:34:00,2017,6,376.344086021505
"CUPE","Phanocerus",2017-11-14 11:40:00,2017,11,247.311827956989
"CUPE","Phanocerus",2018-01-23 11:21:00,2018,1,354.838709677419
"CUPE","Phanocerus",2018-06-19 11:32:00,2018,6,365.591397849462
"CUPE","Phanocerus",2018-11-07 11:26:00,2018,11,53.763440860215
"CUPE","Phanocerus",2019-01-22 11:31:00,2019,1,64.5161290322581
"CUPE","Phanocerus",2019-06-18 11:23:00,2019,6,634.408602150538
"CUPE","Phanocerus",2019-11-25 11:42:00,2019,11,322.58064516129
"CUPE","Phanocerus",2020-02-13 11:47:00,2020,2,322.58064516129
"CUPE","Phylloicus",2015-05-08 16:00:00,2015,5,172.043010752688
"CUPE","Phylloicus",2016-06-22 11:50:00,2016,6,43.010752688172
"CUPE","Phylloicus",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Phylloicus",2019-01-22 11:31:00,2019,1,32.258064516129
"CUPE","Phylloicus",2019-06-18 11:23:00,2019,6,107.52688172043
"CUPE","Phylloicus",2019-11-25 11:42:00,2019,11,21.505376344086
"CUPE","Phylloicus",2020-02-13 11:47:00,2020,2,43.010752688172
"CUPE","Polycelis",2015-05-08 16:00:00,2015,5,10.752688172043
"CUPE","Polycelis",2015-06-24 16:30:00,2015,6,10.752688172043
"CUPE","Polycentropus",2017-06-28 11:34:00,2017,6,10.752688172043
"CUPE","Polycentropus",2018-06-19 11:32:00,2018,6,21.505376344086
"CUPE","Polycentropus",2019-01-22 11:31:00,2019,1,21.505376344086
"CUPE","Polycentropus",2019-06-18 11:23:00,2019,6,96.7741935483871
"CUPE","Polypedilum",2015-05-08 12:30:00,2015,5,172.043010752688
"CUPE","Polypedilum",2015-05-08 16:00:00,2015,5,21.505376344086
"CUPE","Polypedilum",2015-06-24 16:30:00,2015,6,10.752688172043
"CUPE","Polypedilum",2016-06-22 11:50:00,2016,6,118.279569892473
"CUPE","Polypedilum",2018-01-23 11:21:00,2018,1,10.752688172043
"CUPE","Polypedilum",2019-06-18 11:23:00,2019,6,86.0215053763441
"CUPE","Pristina",2018-11-07 11:26:00,2018,11,43.010752688172
"CUPE","Protoneura",2019-06-18 11:23:00,2019,6,10.752688172043
"CUPE","Pseudochironomus",2017-11-14 11:40:00,2017,11,10.752688172043
"CUPE","Psilometriocnemus",2018-06-19 11:32:00,2018,6,10.752688172043
"CUPE","Rhagovelia",2019-06-18 11:23:00,2019,6,10.752688172043
"CUPE","Rhagovelia",2020-02-13 11:47:00,2020,2,21.505376344086
"CUPE","Rheocricotopus",2015-05-08 12:30:00,2015,5,53.7634408602151
"CUPE","Rheocricotopus",2015-05-08 16:00:00,2015,5,10.752688172043
"CUPE","Rheocricotopus",2018-01-23 11:21:00,2018,1,10.752688172043
"CUPE","Rheotanytarsus",2015-05-08 12:30:00,2015,5,3096.77419354839
"CUPE","Rheotanytarsus",2015-05-08 16:00:00,2015,5,2333.33333333333
"CUPE","Rheotanytarsus",2015-06-24 16:30:00,2015,6,268.817204301075
"CUPE","Rheotanytarsus",2015-11-18 11:30:00,2015,11,21.505376344086
"CUPE","Rheotanytarsus",2016-01-29 11:20:00,2016,1,784.94623655914
"CUPE","Rheotanytarsus",2016-06-22 11:50:00,2016,6,107.52688172043
"CUPE","Rheotanytarsus",2017-01-25 11:42:00,2017,1,494.623655913978
"CUPE","Rheotanytarsus",2017-06-28 11:34:00,2017,6,537.634408602151
"CUPE","Rheotanytarsus",2017-11-14 11:40:00,2017,11,32.258064516129
"CUPE","Rheotanytarsus",2018-01-23 11:21:00,2018,1,21.505376344086
"CUPE","Rheotanytarsus",2018-06-19 11:32:00,2018,6,64.5161290322581
"CUPE","Rheotanytarsus",2018-11-07 11:26:00,2018,11,32.258064516129
"CUPE","Rheotanytarsus",2019-06-18 11:23:00,2019,6,301.075268817204
"CUPE","Rheotanytarsus",2020-02-13 11:47:00,2020,2,86.0215053763441
"CUPE","Simulium",2015-05-08 12:30:00,2015,5,215.05376344086
"CUPE","Simulium",2015-05-08 16:00:00,2015,5,4881.72043010753
"CUPE","Simulium",2015-06-24 16:30:00,2015,6,75.2688172043011
"CUPE","Simulium",2016-01-29 11:20:00,2016,1,354.838709677419
"CUPE","Simulium",2016-06-22 11:50:00,2016,6,21.505376344086
"CUPE","Simulium",2017-01-25 11:42:00,2017,1,440.860215053763
"CUPE","Simulium",2017-06-28 11:34:00,2017,6,6903.22580645161
"CUPE","Simulium",2017-11-14 11:40:00,2017,11,3430.10752688172
"CUPE","Simulium",2018-01-23 11:21:00,2018,1,21.505376344086
"CUPE","Simulium",2018-06-19 11:32:00,2018,6,1086.02150537634
"CUPE","Simulium",2018-11-07 11:26:00,2018,11,53.7634408602151
"CUPE","Simulium",2019-01-22 11:31:00,2019,1,53.763440860215
"CUPE","Simulium",2019-06-18 11:23:00,2019,6,21.505376344086
"CUPE","Simulium",2019-11-25 11:42:00,2019,11,774.193548387097
"CUPE","Simulium",2020-02-13 11:47:00,2020,2,279.569892473118
"CUPE","Smicridea",2017-06-28 11:34:00,2017,6,43.010752688172
"CUPE","Smicridea",2019-01-22 11:31:00,2019,1,10.752688172043
"CUPE","Smicridea",2019-11-25 11:42:00,2019,11,21.505376344086
"CUPE","Sphaeromias",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Stempellinella",2015-05-08 12:30:00,2015,5,172.043010752688
"CUPE","Stempellinella",2015-05-08 16:00:00,2015,5,881.720430107527
"CUPE","Stempellinella",2016-01-29 11:20:00,2016,1,10.752688172043
"CUPE","Stempellinella",2017-01-25 11:42:00,2017,1,10.752688172043
"CUPE","Stempellinella",2017-11-14 11:40:00,2017,11,10.752688172043
"CUPE","Stempellinella",2018-01-23 11:21:00,2018,1,107.52688172043
"CUPE","Stempellinella",2018-06-19 11:32:00,2018,6,10.752688172043
"CUPE","Stempellinella",2018-11-07 11:26:00,2018,11,10.752688172043
"CUPE","Stempellinella",2019-01-22 11:31:00,2019,1,10.752688172043
"CUPE","Stempellinella",2019-06-18 11:23:00,2019,6,290.322580645161
"CUPE","Stempellinella",2019-11-25 11:42:00,2019,11,21.505376344086
